xbrl_name,formatted_name
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_OtherCurrencyMember,Bank Mandiri (Persero) Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_IDRMember,"Bank Syariah Indonesia Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_IDRMember,Bank Syariah Indonesia Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_IDRMember,Bank Syariah Indonesia Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_IDRMember,Bank Syariah Indonesia Tbk - IDR - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_AUDMember,"Bank Syariah Indonesia Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_AUDMember,Bank Syariah Indonesia Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_AUDMember,Bank Syariah Indonesia Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_AUDMember,Bank Syariah Indonesia Tbk - AUD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_CADMember,"Bank Syariah Indonesia Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_CADMember,Bank Syariah Indonesia Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_CADMember,Bank Syariah Indonesia Tbk - CAD - Bunga utang bank jangka panjang
