xbrl_name,formatted_name
TotalBankLoanGross_OtherForeignBanksMember,"Bank asing lainnya - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_IDRMember,"Bank lokal lainnya - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_IDRMember,"Bank lokal lainnya - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_AUDMember,"Bank lokal lainnya - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_AUDMember,"Bank lokal lainnya - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_CADMember,"Bank lokal lainnya - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_CADMember,"Bank lokal lainnya - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_CNYMember,"Bank lokal lainnya - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_CNYMember,"Bank lokal lainnya - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_EURMember,"Bank lokal lainnya - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_EURMember,"Bank lokal lainnya - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_HKDMember,"Bank lokal lainnya - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_HKDMember,"Bank lokal lainnya - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_GBPMember,"Bank lokal lainnya - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_GBPMember,"Bank lokal lainnya - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_JPYMember,"Bank lokal lainnya - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_JPYMember,"Bank lokal lainnya - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_SGDMember,"Bank lokal lainnya - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_SGDMember,"Bank lokal lainnya - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_THBMember,"Bank lokal lainnya - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_THBMember,"Bank lokal lainnya - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_USDMember,"Bank lokal lainnya - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_USDMember,"Bank lokal lainnya - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherLocalBanksMember_OtherCurrencyMember,"Bank lokal lainnya - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherLocalBanksMember_OtherCurrencyMember,"Bank lokal lainnya - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_OtherLocalBanksMember,"Bank lokal lainnya - Total - Jumlah utang bank, kotor"
